"Metabolite","Log2FC_ TvN_Early","p.val_ TvN_Early","p.adj_ TvN_Early","Log2FC_ TvN_Late","p.val_ TvN_Late","p.adj_ TvN_Late","Log2FC_S1-S4","SUPER PATHWAY","SUB PATHWAY"
"hexanoylcarnitine",0.439590001769662,0.0613229927239414,0.0922246574647265,0.679691966501487,1.51571038346251e-05,3.10693658674166e-05,0.240101964731825,"Lipid","Carnitine metabolism"
"hippurate",-3.16591367416437,4.14456959184266e-14,4.11598635327823e-13,-3.4501332725096,1.03196020010759e-22,2.37763630104789e-21,-0.284219598345226,"Xenobiotics","Benzoate metabolism"
"histamine",1.56827470947996,3.79927239719674e-05,0.000100384444990153,1.17201047945222,0.000256796723379717,0.000456527508230607,-0.396264230027737,"Amino acid","Histidine metabolism"
"histidine",-1.1025374274539,1.93635355077283e-13,1.66468603767933e-12,-0.964249602544863,6.02781950677627e-16,4.89017469845511e-15,0.138287824909036,"Amino acid","Histidine metabolism"
"histidylleucine",1.46292344946707,4.1135528785072e-05,0.000108192075708683,1.74584682220706,3.11972183867588e-12,1.49746648256442e-11,0.282923372739992,"Peptide","Dipeptide"
"histidylmethionine",1.18644907936717,0.15788328338611,0.207627331576254,1.21151212853436,0.00346542500376681,0.00539482378964778,0.0250630491671977,"",""
"histidylphenylalanine",1.25415975083623,0.0157473845558299,0.0271571661801138,1.3245905863375,8.82228221528373e-05,0.000166066488758282,0.0704308355012664,"Peptide","Dipeptide"
"histidyltryptophan",0.613351353256084,0.0561628542070129,0.0860367128277645,0.89235065969661,0.00266284423259886,0.00417928686097259,0.278999306440526,"Peptide","Dipeptide"
"histidyltyrosine",1.63705278538986,0.0560021764973897,0.0860193430999906,0.846431100589499,0.0014719287822373,0.00240861073457012,-0.790621684800357,"Peptide","Dipeptide"
"homocysteine",-1.16563702497745,0.00039922036304253,0.000887841425144778,0.548861281836156,0.50486976771204,0.559240358081029,1.7144983068136,"Amino acid","Cysteine, methionine, SAM, taurine metabolism"
"homoserine",0.484213261686301,0.0693984580776171,0.103827303513526,1.24052252362645,1.63572828400023e-07,4.24405176389249e-07,0.756309261940146,"Amino acid","Glycine, serine and threonine metabolism"
"homostachydrine*",0.549110238584796,0.00257332198545514,0.00512883551426353,0.713722761941743,6.0964703712395e-05,0.000118234576896766,0.164612523356947,"Xenobiotics","Food component/Plant"
"hydantoin-5-propionic acid",0,NA,NA,0,NA,NA,0,"Amino acid","Histidine metabolism"
"hydrochlorothiazide",0,NA,NA,-0.0284282867646367,0.323248218085019,0.369426534954307,-0.0284282867646367,"Xenobiotics","Drug"
"hypotaurine",0.769380724960402,0.0840449110440937,0.120422559107955,0.778641141545448,0.0717646598396893,0.0939464637901387,0.00926041658504595,"Amino acid","Cysteine, methionine, SAM, taurine metabolism"
"hypoxanthine",-0.941220621196122,2.892363742731e-13,2.38000216544722e-12,-0.660463167387881,2.31833485904218e-14,1.36261314164112e-13,0.28075745380824,"Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing"
"imidazole propionate",-0.208101570476864,0.0821802145152851,0.11913881858044,-0.158736186913803,0.00400935192095377,0.00620802878083165,0.049365383563061,"Amino acid","Histidine metabolism"
"indoleacetate",-2.27813971318806,1.73242674668235e-14,1.95662314919419e-13,-2.33835346436402,5.70704852218082e-21,9.96139378417016e-20,-0.0602137511759566,"Amino acid","Tryptophan metabolism"
"indolelactate",0.19308113626,0.449269603276844,0.530285433375947,-0.421087591590016,0.209337715827592,0.249644977881353,-0.614168727850017,"Amino acid","Tryptophan metabolism"
"inosine",0.123456476706528,0.0621560045159364,0.0932340067739045,0.505394234238711,1.89303190365973e-11,8.38758751160003e-11,0.381937757532184,"Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing"
"inositol 1-phosphate (I1P)",-1.25560544135328,2.17558683448343e-09,1.00251041332997e-08,-1.4177024828023,3.73518720011073e-17,3.52699643813735e-16,-0.162097041449019,"Lipid","Inositol metabolism"
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",1.67486910827048,7.97337746951124e-07,2.53738421129198e-06,1.52315355642631,1.82080663780797e-05,3.67994604693821e-05,-0.151715551844166,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"Isobar: ribulose 5-phosphate, xylulose 5-phosphate",0.765592548574204,6.03762924188335e-05,0.000153201517327084,1.36941953114349,1.66861377355009e-15,1.26463359679586e-14,0.603826982569287,"Carbohydrate","Nucleotide sugars, pentose metabolism"
"isobutyrylcarnitine",-0.718131509515829,7.97859363938102e-09,3.45539092953644e-08,-0.526609851512144,1.06003367176095e-08,3.39210774963503e-08,0.191521658003685,"Amino acid","Valine, leucine and isoleucine metabolism"
"isoleucine",-1.10043935515528,1.66276006817946e-12,1.10086183824295e-11,-0.729679727379458,1.28240984021645e-13,6.65466727896102e-13,0.370759627775821,"Amino acid","Valine, leucine and isoleucine metabolism"
"isoleucylalanine",0.552399492944913,0.489812846906206,0.568191102395467,1.22939210957416,0.0017815886349739,0.00289069029223933,0.676992616629252,"Peptide","Dipeptide"
"isoleucylarginine",-0.0251839167753363,6.5918834667399e-05,0.000165804579774768,0.0753466906661457,0.930486940917574,0.955366270888632,0.100530607441482,"Peptide","Dipeptide"
"isoleucylglutamate",-0.123563570324822,0.0173300709563386,0.029708693068009,0.604987559536822,0.408033333994093,0.459935812877882,0.728551129861643,"Peptide","Dipeptide"
"isoleucylglycine",-0.683800088028006,3.43215431935515e-08,1.33575735672201e-07,-0.127721162709366,0.0869317080146325,0.112270546673606,0.55607892531864,"Peptide","Dipeptide"
"isoleucylhistidine",-0.843795224582485,0.00189364792717778,0.00384063804948733,-0.275390070684731,0.217681462713594,0.259058930832707,0.568405153897753,"Peptide","Dipeptide"
"isoleucylisoleucine",0.926629849319027,0.749566839643606,0.811561089538942,1.33889084470199,0.0306777703993017,0.0424769128605716,0.412260995382964,"Peptide","Dipeptide"
"isoleucylmethionine",1.27855400731038,0.74142464969507,0.805774713630869,2.22768874605901,2.74694077819449e-05,5.47487158560563e-05,0.949134738748628,"Peptide","Dipeptide"
"isoleucylphenylalanine",0.947226517388255,0.312313665757038,0.387699723008736,1.84374140736349,0.0144725288762795,0.0208404415818425,0.896514889975234,"Peptide","Dipeptide"
"isoleucylserine",0.515240967523823,0.590550883037978,0.668285478644155,1.17578732226294,0.00772232856385564,0.0115234747481369,0.660546354739118,"Peptide","Dipeptide"
"isoleucyltryptophan",0.671825258614933,0.706233280548295,0.776317499228661,1.97838126344562,6.1511876637252e-05,0.000118895439406232,1.30655600483068,"Peptide","Dipeptide"
"isoleucyltyrosine",1.61468877425813,0.12676001205317,0.173018405077313,2.15279921605685,1.49100317709899e-06,3.54883400830174e-06,0.538110441798718,"Peptide","Dipeptide"
"isoleucylvaline",0.260836695486447,0.00449674442586677,0.00852014733322124,1.15421699131297,0.219301161260213,0.260448389455428,0.893380295826527,"Peptide","Dipeptide"
"isovalerylcarnitine",-2.23664266543716,1.98239329876055e-16,3.78281718530959e-15,-1.60964689907583,6.04894208922781e-15,4.00481683148875e-14,0.626995766361333,"Amino acid","Valine, leucine and isoleucine metabolism"
"kynurenine",3.02351233581084,8.12529897673955e-15,1.06367550240954e-13,2.9725837769349,1.25234998729785e-20,1.94960430455017e-19,-0.0509285588759454,"Amino acid","Tryptophan metabolism"
"L-urobilin",-1.70224847842341,0.0814702572581928,0.11913881858044,-1.8096783936396,4.44250675602954e-06,9.99564020106646e-06,-0.107429915216191,"Cofactors and vitamins","Hemoglobin and porphyrin metabolism"
"lactate",0.393273648791504,0.0397360913301244,0.063577746128199,0.656287369523744,4.64659232273136e-10,1.71566485762389e-09,0.263013720732239,"Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism"
"laurate (12:0)",-0.0485256057464942,0.503143268988312,0.580782611096729,-0.57190994193469,1.90609588483861e-10,7.41831911937189e-10,-0.523384336188196,"Lipid","Medium chain fatty acid"
"laurylcarnitine",1.49023901457608,2.74766890218825e-10,1.37622372840037e-09,1.35444836976314,2.35375959825283e-10,8.97857965956045e-10,-0.135790644812938,"Lipid","Carnitine metabolism"
"leucine",-0.973312257148342,9.03690223207624e-12,5.36624297492362e-11,-0.662561058525536,1.09057363050053e-12,5.36897787323336e-12,0.310751198622806,"Amino acid","Valine, leucine and isoleucine metabolism"
"leucylalanine",0.926185182009859,0.0840309392365893,0.120422559107955,1.55231233932768,7.48401978068265e-06,1.64534175331038e-05,0.626127157317822,"Peptide","Dipeptide"
"leucylarginine",0.471677240423838,0.699438247994002,0.771793928820968,0.745180195824247,0.00844671509158879,0.0125718550200391,0.27350295540041,"Peptide","Dipeptide"
"leucylasparagine",0.715851231917277,0.580206476670472,0.659169488288347,1.2031612067197,0.000474029794618863,0.000812622505060908,0.487309974802421,"Peptide","Dipeptide"
"leucylglutamate",1.03983441405604,0.0522384354659302,0.0813225373739887,1.64283210954016,3.96886008232409e-05,7.82898427198176e-05,0.602997695484115,"Peptide","Dipeptide"
"leucylglycine",0.781482498572332,0.279231785189775,0.350570581510074,1.57503304338525,7.45284227192085e-05,0.00014167779368404,0.793550544812921,"Peptide","Dipeptide"
"leucylhistidine",1.1574605883119,0.000316110873839937,0.00072253914020557,0.969397922582906,2.07756201565159e-08,6.20039233686693e-08,-0.188062665728998,"Peptide","Dipeptide"
"leucylleucine",1.43969942436488,0.117977309875239,0.163353198288793,2.01477950451349,1.2132787572233e-08,3.81884461289958e-08,0.575080080148603,"Peptide","Dipeptide"
"leucylmethionine",-0.491261464167309,0.000225221416590159,0.000529500146758904,0.492658053598051,0.353163151176479,0.400436958814275,0.98391951776536,"Peptide","Dipeptide"
"leucylphenylalanine",0.801848847598358,0.72242032258041,0.789590333598323,1.22553557206323,0.00213201427115179,0.0033796000585433,0.423686724464873,"Peptide","Dipeptide"
"leucylserine",1.81290880242258,0.015186405493526,0.0263474986875632,2.20286341030729,7.23716472887129e-09,2.38206107647421e-08,0.389954607884711,"Peptide","Dipeptide"
"leucyltryptophan",0.0991804115717282,0.393672547100332,0.472407056520399,0.348162182186232,0.0640080381403524,0.0845610779101903,0.248981770614503,"Peptide","Dipeptide"
"leucyltyrosine",0.966679811160628,0.634664913020117,0.708463158720131,0.962816366534528,0.0102846501182828,0.0151507889210509,-0.00386344462609911,"Peptide","Dipeptide"
"lidocaine",-0.031231128887799,0.340328553758069,0.415316201196287,0.664728654100573,0.679794101482549,0.725113708248053,0.695959782988372,"Xenobiotics","Drug"
"linoleate (18:2n6)",0.437732874301718,0.000130235523214273,0.000317862971912801,0.431803172879812,4.02497022966905e-05,7.91256946173848e-05,-0.00592970142190602,"Lipid","Essential fatty acid"
"linolenate [alpha or gamma; (18:3n3 or 6)]",0.721774438642196,6.35089073375923e-05,0.000160443555379181,0.766705272456244,5.26468473495742e-05,0.00010279520024866,0.0449308338140479,"Lipid","Essential fatty acid"
"lipitor",0,NA,NA,0,NA,NA,0,"Xenobiotics","Drug"
"lysine",-0.774875822720638,4.18989591341165e-09,1.87083724505823e-08,-0.557240836567108,5.91376742545016e-07,1.46194422191386e-06,0.21763498615353,"Amino acid","Lysine metabolism"
"lysylleucine",0.84638746626157,0.774090413762947,0.833413230518612,1.61378282695133,6.92949905516072e-06,1.52926875700099e-05,0.767395360689756,"Peptide","Dipeptide"
"lysyllysine",-0.0369647866926953,0.928521209100474,0.958473506168231,0.41007904719268,0.0025393412749392,0.00400728924483556,0.447043833885375,"",""
"lysylmethionine",0.5119536690099,0.609240087547565,0.684059045667442,0.328232966957455,0.00992856345427015,0.0146637244863067,-0.183720702052446,"Peptide","Dipeptide"
"lysyltyrosine",1.27117799886597,3.01444030151631e-07,1.04597446606831e-06,2.5692656805626,3.17326896102419e-12,1.51058092690077e-11,1.29808768169663,"Peptide","Dipeptide"
"malate",-1.18713972665699,1.20829412143366e-11,6.9597741394579e-11,-0.931248694811129,1.20326040852214e-11,5.46080107960294e-11,0.255891031845864,"Energy","Krebs cycle"
"malonylcarnitine",-1.84376076363219,4.05277348432111e-16,7.07393189990594e-15,-1.22950729897848,1.71533519239083e-19,2.058402230869e-18,0.61425346465371,"Lipid","Fatty acid synthesis"
"maltohexaose",0.959318498688493,1.06546106660431e-07,3.88421249597522e-07,0.465568924580823,3.55276781990572e-08,1.02833882626417e-07,-0.49374957410767,"Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism"
"maltopentaose",2.35822482477335,1.4876470206153e-08,6.30062267554713e-08,1.7419745157455,2.52631720399805e-11,1.08593933544991e-10,-0.616250309027853,"Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism"
"maltose",3.97885070963633,2.49695979892113e-18,1.79781105522322e-16,4.17099399182084,1.3498716653863e-25,1.11075154180358e-23,0.192143282184515,"Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism"
"maltotetraose",3.54863635252518,3.85093821334127e-14,3.89147440506065e-13,3.74782515737327,1.00161802869928e-24,5.24483622300712e-23,0.199188804848088,"Carbohydrate","Oligosaccharide"
"maltotriose",4.06951060200725,9.36167368681423e-17,2.34448871461087e-15,4.59937243739193,7.33034116474332e-26,1.11075154180358e-23,0.529861835384678,"Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism"
